opportunity_id,account_name,segment,region,product,lead_source,owner,created_date,close_date,stage,amount,sales_cycle_days,close_date_pushed,loss_reason,lost_at_stage,is_won,is_closed
OPP-104183,Orion Insurance,Mid-Market,EMEA,Platform Core,Inbound - Website,Ava Larsen,2025-05-29,2025-09-30,Closed Lost,68000.0,124,False,Timing / Budget Cycle,Prospecting,False,True
OPP-102102,Lumen Energy,Enterprise,AMER,Platform Core,Customer Expansion,Liam Petrov,2025-05-29,2025-08-05,Closed Won,120500.0,68,False,,,True,True
OPP-102806,Pacific Energy,Enterprise,AMER,Security Suite,Customer Expansion,Sofia Moreau,2025-05-30,2025-10-28,Closed Won,182500.0,151,False,,,True,True
OPP-104989,Nimbus Robotics,SMB,EMEA,Platform Core,Event / Conference,Felix Lindqvist,2025-05-30,2025-07-25,Closed Won,8500.0,56,False,,,True,True
OPP-101904,Granite Analytics,SMB,EMEA,API Enterprise,Customer Expansion,Jonas Keller,2025-05-30,2025-07-25,Closed Won,5500.0,56,False,,,True,True
OPP-102380,Quantum Analytics,SMB,EMEA,Platform Core,Outbound - SDR,Kai Duarte,2025-05-30,2025-08-04,Closed Lost,13500.0,66,False,Chose Competitor,Prospecting,False,True
OPP-105571,Redwood Insurance,Mid-Market,EMEA,Analytics Add-on,Outbound - SDR,Ava Larsen,2025-05-30,2025-08-26,Closed Won,42500.0,88,False,,,True,True
OPP-100469,Vertex Foods,SMB,APAC,Platform Core,Event / Conference,Ethan Sharma,2025-05-31,2025-07-01,Closed Lost,11500.0,31,False,Price,Qualification,False,True
OPP-103803,Horizon Systems,Mid-Market,EMEA,Platform Core,Inbound - Website,Lena Berzins,2025-05-31,2025-07-06,Closed Lost,76000.0,36,False,Chose Competitor,Qualification,False,True
OPP-102944,Horizon Consulting,Enterprise,AMER,Analytics Add-on,Outbound - SDR,Nadia Vanags,2025-05-31,2025-09-14,Closed Won,97500.0,106,False,,,True,True
OPP-103050,Granite Technologies,SMB,EMEA,Security Suite,Customer Expansion,Kai Duarte,2025-05-31,2025-07-09,Closed Won,8000.0,39,False,,,True,True
OPP-104156,Pinnacle Media,Mid-Market,APAC,Platform Core,Partner Referral,Marco Silva,2025-06-01,2025-09-10,Closed Lost,69500.0,101,False,Price,Prospecting,False,True
OPP-102923,Cobalt Financial,Enterprise,EMEA,Analytics Add-on,Inbound - Website,Ines Osei,2025-06-01,2025-08-28,Closed Won,86000.0,88,False,,,True,True
OPP-101432,Horizon Financial,SMB,EMEA,Security Suite,Outbound - SDR,Maya Novak,2025-06-01,2025-07-03,Closed Lost,13000.0,32,False,Chose Competitor,Qualification,False,True
OPP-105585,Meridian Financial,SMB,APAC,Platform Core,Inbound - Website,Marco Silva,2025-06-01,2025-07-18,Closed Won,10500.0,47,False,,,True,True
OPP-104132,Vantage Consulting,SMB,AMER,Platform Core,Inbound - Website,Nadia Vanags,2025-06-01,2025-07-11,Closed Won,7000.0,40,False,,,True,True
OPP-102749,Nimbus Systems,SMB,AMER,Platform Core,Customer Expansion,Liam Petrov,2025-06-01,2025-08-08,Closed Won,18500.0,68,False,,,True,True
OPP-102700,Orion Energy,SMB,EMEA,Security Suite,Inbound - Website,Ruth Okafor,2025-06-02,2025-07-02,Closed Lost,12000.0,30,False,Price,Negotiation,False,True
OPP-103767,Orion Media,Mid-Market,AMER,Security Suite,Outbound - SDR,Zara Ito,2025-06-02,2025-08-20,Closed Lost,85000.0,79,False,Missing Features,Prospecting,False,True
OPP-102352,Redwood Consulting,SMB,AMER,API Enterprise,Outbound - SDR,Tomas Haas,2025-06-03,2025-07-06,Closed Lost,9000.0,33,False,Timing / Budget Cycle,Qualification,False,True
OPP-103384,Solstice Technologies,Mid-Market,AMER,Analytics Add-on,Customer Expansion,Nadia Vanags,2025-06-03,2025-07-30,Closed Lost,56000.0,57,False,Missing Features,Prospecting,False,True
OPP-105614,Falcon Robotics,SMB,AMER,Security Suite,Customer Expansion,Derek Wolf,2025-06-03,2025-07-06,Closed Won,10000.0,33,False,,,True,True
OPP-102118,Northwind Consulting,SMB,EMEA,Analytics Add-on,Customer Expansion,Maya Novak,2025-06-03,2025-07-13,Closed Won,18000.0,40,False,,,True,True
OPP-104058,Horizon Financial,Mid-Market,AMER,API Enterprise,Customer Expansion,Nadia Vanags,2025-06-04,2025-08-06,Closed Lost,42000.0,63,False,Price,Prospecting,False,True
OPP-102761,Cascade Foods,SMB,EMEA,API Enterprise,Partner Referral,Lena Berzins,2025-06-04,2025-07-23,Closed Lost,9000.0,49,False,Missing Features,Negotiation,False,True
OPP-102860,Pacific Consulting,Enterprise,AMER,Platform Core,Inbound - Website,Tomas Haas,2025-06-04,2025-08-09,Closed Lost,162500.0,66,False,Missing Features,Prospecting,False,True
OPP-100153,Orion Analytics,SMB,EMEA,Analytics Add-on,Inbound - Website,Ines Osei,2025-06-04,2025-07-08,Closed Won,7000.0,34,False,,,True,True
OPP-104362,Nimbus Health,Enterprise,AMER,Platform Core,Inbound - Website,Hana Alvarez,2025-06-05,2025-10-27,Closed Lost,177500.0,144,False,Price,Prospecting,False,True
OPP-104779,Redwood Financial,SMB,AMER,Analytics Add-on,Inbound - Website,Oscar Chen,2025-06-05,2025-06-30,Closed Lost,14000.0,25,False,No Decision / Stalled,Prospecting,False,True
OPP-103882,Apex Energy,SMB,EMEA,Platform Core,Customer Expansion,Maya Novak,2025-06-06,2025-07-21,Closed Lost,21000.0,45,False,No Decision / Stalled,Prospecting,False,True
OPP-104901,Granite Consulting,SMB,AMER,Security Suite,Outbound - SDR,Zara Ito,2025-06-06,2025-07-04,Closed Lost,6500.0,28,False,Timing / Budget Cycle,Prospecting,False,True
OPP-105865,Vertex Robotics,Enterprise,EMEA,Platform Core,Customer Expansion,Lena Berzins,2025-06-06,2025-09-23,Closed Lost,68500.0,109,False,Chose Competitor,Prospecting,False,True
OPP-104870,Summit Analytics,Mid-Market,EMEA,Platform Core,Event / Conference,Ines Osei,2025-06-06,2025-08-31,Closed Lost,48500.0,86,False,Missing Features,Prospecting,False,True
OPP-103929,Cobalt Health,Mid-Market,EMEA,Security Suite,Partner Referral,Kai Duarte,2025-06-07,2025-08-07,Closed Lost,80500.0,61,False,Chose Competitor,Qualification,False,True
OPP-103096,Falcon Logistics,SMB,AMER,Platform Core,Inbound - Website,Liam Petrov,2025-06-08,2025-07-11,Closed Lost,21500.0,33,False,Timing / Budget Cycle,Prospecting,False,True
OPP-103523,Ironclad Media,Mid-Market,AMER,Security Suite,Inbound - Website,Noah Bianchi,2025-06-08,2025-08-17,Closed Lost,34500.0,70,False,No Decision / Stalled,Proposal,False,True
OPP-100011,Redwood Systems,SMB,EMEA,API Enterprise,Outbound - SDR,Kai Duarte,2025-06-08,2025-08-06,Closed Lost,9500.0,59,False,No Decision / Stalled,Negotiation,False,True
OPP-102931,Summit Retail Group,Mid-Market,AMER,Analytics Add-on,Outbound - SDR,Oscar Chen,2025-06-08,2025-09-05,Closed Lost,52000.0,89,False,Price,Prospecting,False,True
OPP-100429,Orion Foods,Mid-Market,APAC,API Enterprise,Inbound - Website,Ethan Sharma,2025-06-08,2025-08-25,Closed Won,54000.0,78,False,,,True,True
OPP-100421,Summit Foods,Enterprise,EMEA,Platform Core,Inbound - Website,Ruth Okafor,2025-06-09,2025-11-06,Closed Lost,113500.0,150,False,Price,Prospecting,False,True
OPP-102814,Keystone Financial,Mid-Market,EMEA,API Enterprise,Outbound - SDR,Kai Duarte,2025-06-09,2025-08-13,Closed Lost,29500.0,65,False,Price,Prospecting,False,True
OPP-104569,Nimbus Foods,SMB,APAC,Security Suite,Partner Referral,Ethan Sharma,2025-06-09,2025-07-27,Closed Won,9500.0,48,False,,,True,True
OPP-103823,Sterling Systems,SMB,EMEA,Platform Core,Event / Conference,Felix Lindqvist,2025-06-09,2025-07-24,Closed Won,18000.0,45,False,,,True,True
OPP-103636,Atlas Logistics,SMB,EMEA,Platform Core,Outbound - SDR,Priya Kimura,2025-06-09,2025-07-18,Closed Lost,28500.0,39,False,No Decision / Stalled,Prospecting,False,True
OPP-104031,Ironclad Foods,Enterprise,EMEA,API Enterprise,Partner Referral,Felix Lindqvist,2025-06-10,2025-11-05,Closed Lost,115000.0,148,False,No Decision / Stalled,Qualification,False,True
OPP-102715,Sterling Analytics,SMB,APAC,API Enterprise,Outbound - SDR,Marco Silva,2025-06-10,2025-07-14,Closed Lost,6500.0,34,False,Missing Features,Proposal,False,True
OPP-101874,Redwood Technologies,Enterprise,APAC,Platform Core,Inbound - Website,Ethan Sharma,2025-06-11,2025-10-10,Closed Lost,56500.0,121,False,Timing / Budget Cycle,Prospecting,False,True
OPP-105067,Granite Manufacturing,Mid-Market,EMEA,API Enterprise,Inbound - Website,Ruth Okafor,2025-06-11,2025-09-10,Closed Lost,72000.0,91,False,Chose Competitor,Prospecting,False,True
OPP-100024,Apex Health,Mid-Market,AMER,Platform Core,Outbound - SDR,Tomas Haas,2025-06-11,2025-07-25,Closed Won,61000.0,44,False,,,True,True
OPP-105035,Falcon Insurance,SMB,APAC,Platform Core,Partner Referral,Marco Silva,2025-06-11,2025-08-03,Closed Won,18000.0,53,False,,,True,True
OPP-101343,Orion Energy,SMB,APAC,Platform Core,Event / Conference,Ethan Sharma,2025-06-11,2025-08-23,Closed Lost,11000.0,73,False,Price,Negotiation,False,True
OPP-105248,Solstice Foods,SMB,EMEA,Security Suite,Inbound - Website,Ines Osei,2025-06-11,2025-07-19,Closed Lost,7000.0,38,False,Chose Competitor,Qualification,False,True
OPP-100695,Orion Consulting,SMB,EMEA,Analytics Add-on,Outbound - SDR,Lena Berzins,2025-06-11,2025-07-09,Closed Lost,6500.0,28,False,No Decision / Stalled,Prospecting,False,True
OPP-104151,Sterling Analytics,SMB,EMEA,Security Suite,Outbound - SDR,Priya Kimura,2025-06-11,2025-08-02,Closed Lost,12500.0,52,False,No Decision / Stalled,Prospecting,False,True
OPP-105153,Ironclad Energy,Enterprise,AMER,API Enterprise,Customer Expansion,Noah Bianchi,2025-06-12,2025-09-24,Closed Won,193500.0,104,False,,,True,True
OPP-105535,Cobalt Robotics,Mid-Market,APAC,Platform Core,Outbound - SDR,Marco Silva,2025-06-12,2025-08-07,Closed Lost,107500.0,56,False,Price,Negotiation,False,True
OPP-101241,Keystone Retail Group,Mid-Market,EMEA,Analytics Add-on,Partner Referral,Jonas Keller,2025-06-12,2025-07-14,Closed Lost,69500.0,32,False,No Decision / Stalled,Prospecting,False,True
OPP-104192,Apex Manufacturing,SMB,AMER,Analytics Add-on,Inbound - Website,Zara Ito,2025-06-12,2025-09-01,Closed Lost,22500.0,81,False,Missing Features,Qualification,False,True
OPP-105877,Falcon Technologies,Mid-Market,AMER,API Enterprise,Partner Referral,Noah Bianchi,2025-06-13,2025-12-09,Closed Lost,24000.0,179,False,No Decision / Stalled,Qualification,False,True
OPP-101193,Quantum Technologies,SMB,EMEA,Security Suite,Inbound - Website,Maya Novak,2025-06-13,2025-07-17,Closed Won,5000.0,34,False,,,True,True
OPP-101799,Falcon Technologies,SMB,AMER,Platform Core,Partner Referral,Noah Bianchi,2025-06-13,2025-07-17,Closed Won,6500.0,34,False,,,True,True
OPP-100725,Redwood Consulting,SMB,EMEA,Platform Core,Outbound - SDR,Felix Lindqvist,2025-06-13,2025-07-11,Closed Won,11500.0,28,False,,,True,True
OPP-103866,Pacific Insurance,SMB,AMER,Platform Core,Outbound - SDR,Zara Ito,2025-06-13,2025-07-08,Closed Lost,6500.0,25,False,No Decision / Stalled,Proposal,False,True
OPP-105969,Ironclad Energy,SMB,EMEA,Analytics Add-on,Outbound - SDR,Maya Novak,2025-06-14,2025-08-20,Closed Won,8000.0,67,False,,,True,True
OPP-105145,Lumen Media,Enterprise,AMER,Platform Core,Customer Expansion,Noah Bianchi,2025-06-14,2025-09-04,Closed Lost,127000.0,82,False,No Decision / Stalled,Qualification,False,True
OPP-100492,Sterling Health,Mid-Market,EMEA,API Enterprise,Partner Referral,Priya Kimura,2025-06-14,2025-08-07,Closed Lost,41500.0,54,False,No Decision / Stalled,Proposal,False,True
OPP-102325,Nimbus Manufacturing,SMB,AMER,API Enterprise,Partner Referral,Tomas Haas,2025-06-15,2025-08-04,Closed Lost,8500.0,50,False,No Decision / Stalled,Negotiation,False,True
OPP-105452,Falcon Health,Mid-Market,APAC,API Enterprise,Inbound - Website,Ethan Sharma,2025-06-15,2025-08-16,Closed Lost,55500.0,62,False,Price,Negotiation,False,True
OPP-104750,Nimbus Technologies,SMB,AMER,Analytics Add-on,Event / Conference,Hana Alvarez,2025-06-16,2025-07-20,Closed Lost,9000.0,34,False,Chose Competitor,Qualification,False,True
OPP-104894,Pinnacle Systems,Mid-Market,EMEA,Platform Core,Inbound - Website,Ruth Okafor,2025-06-16,2026-01-20,Closed Lost,55500.0,218,False,Price,Negotiation,False,True
OPP-105474,Cobalt Media,Mid-Market,AMER,Security Suite,Inbound - Website,Hana Alvarez,2025-06-16,2025-09-15,Closed Won,39000.0,91,False,,,True,True
OPP-105625,Meridian Energy,SMB,EMEA,Analytics Add-on,Outbound - SDR,Kai Duarte,2025-06-16,2025-07-31,Closed Won,10500.0,45,False,,,True,True
OPP-105805,Blue Harbor Manufacturing,Enterprise,AMER,API Enterprise,Outbound - SDR,Tomas Haas,2025-06-17,2025-10-03,Closed Won,218000.0,108,False,,,True,True
OPP-105490,Pacific Systems,Mid-Market,EMEA,Security Suite,Partner Referral,Ines Osei,2025-06-17,2025-12-06,Closed Lost,32000.0,172,False,Price,Prospecting,False,True
OPP-102747,Cobalt Analytics,SMB,EMEA,Security Suite,Event / Conference,Felix Lindqvist,2025-06-17,2025-07-29,Closed Won,5000.0,42,False,,,True,True
OPP-102746,Pacific Foods,Mid-Market,APAC,API Enterprise,Inbound - Website,Ethan Sharma,2025-06-17,2025-08-30,Closed Won,63000.0,74,False,,,True,True
OPP-102722,Lumen Logistics,SMB,AMER,Platform Core,Partner Referral,Hana Alvarez,2025-06-17,2025-09-17,Closed Lost,17000.0,92,False,Price,Qualification,False,True
OPP-105566,Atlas Manufacturing,Enterprise,AMER,Platform Core,Outbound - SDR,Sofia Moreau,2025-06-17,2026-02-09,Closed Lost,360000.0,237,False,Missing Features,Prospecting,False,True
OPP-103945,Keystone Media,SMB,EMEA,Platform Core,Customer Expansion,Ava Larsen,2025-06-17,2025-08-10,Closed Won,26000.0,54,False,,,True,True
OPP-100036,Vantage Foods,Mid-Market,EMEA,Platform Core,Inbound - Website,Ava Larsen,2025-06-17,2025-09-05,Closed Lost,27500.0,80,False,No Decision / Stalled,Negotiation,False,True
OPP-103499,Ironclad Media,Mid-Market,AMER,Platform Core,Inbound - Website,Nadia Vanags,2025-06-17,2025-08-04,Closed Lost,40000.0,48,False,Chose Competitor,Prospecting,False,True
OPP-101779,Meridian Financial,SMB,EMEA,API Enterprise,Inbound - Website,Felix Lindqvist,2025-06-18,2025-07-30,Closed Lost,10000.0,42,False,Chose Competitor,Prospecting,False,True
OPP-105460,Orion Media,SMB,EMEA,API Enterprise,Inbound - Website,Jonas Keller,2025-06-18,2025-08-09,Closed Lost,10500.0,52,False,Missing Features,Prospecting,False,True
OPP-101638,Falcon Manufacturing,SMB,AMER,Platform Core,Outbound - SDR,Tomas Haas,2025-06-18,2025-07-25,Closed Won,20000.0,37,False,,,True,True
OPP-104714,Solstice Analytics,SMB,AMER,Platform Core,Outbound - SDR,Hana Alvarez,2025-06-18,2025-07-18,Closed Lost,32500.0,30,False,Timing / Budget Cycle,Prospecting,False,True
OPP-102669,Solstice Consulting,SMB,AMER,Security Suite,Partner Referral,Tomas Haas,2025-06-18,2025-09-07,Closed Lost,21500.0,81,False,Missing Features,Prospecting,False,True
OPP-102084,Quantum Foods,Enterprise,EMEA,Platform Core,Partner Referral,Ruth Okafor,2025-06-18,2025-08-23,Closed Lost,152000.0,66,False,Chose Competitor,Prospecting,False,True
OPP-105365,Meridian Foods,Enterprise,EMEA,Security Suite,Inbound - Website,Kai Duarte,2025-06-18,2025-10-27,Closed Lost,180000.0,131,False,No Decision / Stalled,Negotiation,False,True
OPP-104259,Cascade Systems,SMB,EMEA,API Enterprise,Customer Expansion,Ines Osei,2025-06-18,2025-07-12,Closed Lost,14000.0,24,False,Chose Competitor,Qualification,False,True
OPP-101737,Nimbus Manufacturing,SMB,EMEA,Security Suite,Inbound - Website,Lena Berzins,2025-06-18,2025-07-23,Closed Lost,12000.0,35,False,Timing / Budget Cycle,Prospecting,False,True
OPP-100547,Atlas Retail Group,SMB,APAC,Platform Core,Outbound - SDR,Ethan Sharma,2025-06-19,2025-07-23,Closed Lost,8000.0,34,False,No Decision / Stalled,Qualification,False,True
OPP-103656,Lumen Media,Mid-Market,EMEA,Platform Core,Inbound - Website,Jonas Keller,2025-06-19,2025-08-27,Closed Won,37500.0,69,False,,,True,True
OPP-103132,Quantum Manufacturing,SMB,AMER,Security Suite,Event / Conference,Hana Alvarez,2025-06-19,2025-07-24,Closed Lost,9000.0,35,False,Chose Competitor,Prospecting,False,True
OPP-101558,Falcon Analytics,Enterprise,EMEA,Platform Core,Event / Conference,Jonas Keller,2025-06-19,2025-08-26,Closed Lost,91000.0,68,False,Price,Prospecting,False,True
OPP-101595,Keystone Energy,SMB,AMER,Platform Core,Partner Referral,Sofia Moreau,2025-06-19,2025-07-05,Closed Won,12500.0,16,False,,,True,True
OPP-100532,Falcon Logistics,Enterprise,AMER,Analytics Add-on,Inbound - Website,Derek Wolf,2025-06-20,2025-08-19,Closed Lost,139000.0,60,False,Price,Proposal,False,True
OPP-105134,Sterling Energy,SMB,APAC,Platform Core,Event / Conference,Ethan Sharma,2025-06-20,2025-09-30,Closed Won,7500.0,102,False,,,True,True
OPP-105021,Granite Technologies,Enterprise,EMEA,Platform Core,Inbound - Website,Ava Larsen,2025-06-20,2025-11-09,Closed Lost,93500.0,142,False,No Decision / Stalled,Qualification,False,True
OPP-100851,Solstice Insurance,Mid-Market,APAC,Security Suite,Outbound - SDR,Ethan Sharma,2025-06-20,2025-11-15,Closed Lost,22500.0,148,False,Price,Proposal,False,True
OPP-102465,Cobalt Robotics,SMB,EMEA,Platform Core,Inbound - Website,Jonas Keller,2025-06-20,2025-07-19,Closed Lost,8500.0,29,False,No Decision / Stalled,Proposal,False,True
OPP-103301,Cobalt Media,SMB,EMEA,Platform Core,Partner Referral,Jonas Keller,2025-06-20,2025-07-21,Closed Lost,6500.0,31,False,Timing / Budget Cycle,Proposal,False,True
OPP-101776,Blue Harbor Analytics,Mid-Market,AMER,Analytics Add-on,Event / Conference,Sofia Moreau,2025-06-21,2025-09-01,Closed Lost,40000.0,72,False,Missing Features,Proposal,False,True
OPP-103470,Quantum Health,Mid-Market,EMEA,Platform Core,Partner Referral,Ava Larsen,2025-06-21,2025-08-24,Closed Won,81000.0,64,False,,,True,True
OPP-105096,Quantum Analytics,SMB,EMEA,API Enterprise,Customer Expansion,Felix Lindqvist,2025-06-21,2025-08-09,Closed Won,10000.0,49,False,,,True,True
OPP-101612,Lumen Media,Enterprise,APAC,Platform Core,Partner Referral,Ethan Sharma,2025-06-22,2025-10-12,Closed Lost,101500.0,112,False,Missing Features,Qualification,False,True
OPP-102757,Pinnacle Robotics,SMB,AMER,Security Suite,Inbound - Website,Tomas Haas,2025-06-22,2025-07-31,Closed Lost,5500.0,39,False,Chose Competitor,Negotiation,False,True
OPP-105867,Sterling Energy,SMB,EMEA,Analytics Add-on,Partner Referral,Lena Berzins,2025-06-22,2025-07-24,Closed Won,9500.0,32,False,,,True,True
OPP-101764,Nimbus Retail Group,Mid-Market,EMEA,API Enterprise,Outbound - SDR,Priya Kimura,2025-06-22,2025-08-15,Closed Lost,40500.0,54,False,Price,Qualification,False,True
OPP-102739,Orion Robotics,SMB,EMEA,Security Suite,Outbound - SDR,Ava Larsen,2025-06-23,2025-08-06,Closed Won,10000.0,44,False,,,True,True
OPP-100535,Horizon Technologies,Enterprise,APAC,Analytics Add-on,Partner Referral,Marco Silva,2025-06-23,2025-10-19,Closed Lost,114000.0,118,False,Price,Proposal,False,True
OPP-103508,Apex Technologies,Mid-Market,EMEA,API Enterprise,Partner Referral,Ruth Okafor,2025-06-23,2026-01-16,Closed Lost,65500.0,207,False,Chose Competitor,Qualification,False,True
OPP-100447,Vantage Robotics,SMB,AMER,Platform Core,Outbound - SDR,Sofia Moreau,2025-06-24,2025-07-31,Closed Lost,8500.0,37,False,Chose Competitor,Qualification,False,True
OPP-103256,Keystone Analytics,SMB,AMER,API Enterprise,Outbound - SDR,Sofia Moreau,2025-06-24,2025-08-24,Closed Won,7000.0,61,False,,,True,True
OPP-105743,Atlas Systems,Mid-Market,AMER,Security Suite,Outbound - SDR,Noah Bianchi,2025-06-24,2025-09-02,Closed Lost,102000.0,70,False,Price,Qualification,False,True
OPP-103943,Granite Financial,SMB,EMEA,Platform Core,Outbound - SDR,Felix Lindqvist,2025-06-24,2025-07-20,Closed Lost,17500.0,26,False,Chose Competitor,Qualification,False,True
OPP-102042,Pinnacle Technologies,SMB,EMEA,Platform Core,Customer Expansion,Ruth Okafor,2025-06-24,2025-10-01,Closed Won,5000.0,99,False,,,True,True
OPP-103362,Atlas Insurance,Enterprise,EMEA,Platform Core,Outbound - SDR,Jonas Keller,2025-06-24,2025-09-22,Closed Lost,114000.0,90,False,Chose Competitor,Prospecting,False,True
OPP-104983,Pacific Media,Mid-Market,AMER,API Enterprise,Event / Conference,Sofia Moreau,2025-06-24,2025-09-15,Closed Lost,21500.0,83,False,Chose Competitor,Prospecting,False,True
OPP-100439,Orion Energy,SMB,AMER,Security Suite,Customer Expansion,Sofia Moreau,2025-06-24,2025-09-05,Closed Lost,13000.0,73,False,Chose Competitor,Qualification,False,True
OPP-104502,Cobalt Foods,Enterprise,EMEA,API Enterprise,Inbound - Website,Jonas Keller,2025-06-24,2025-09-02,Closed Lost,140000.0,70,False,No Decision / Stalled,Prospecting,False,True
